,2Means_pept,3Means_pept,100Means_pept,1000Means_pept,500Means_pept
74677,1,0,24,228,66
74678,0,0,95,622,265
74679,0,0,2,746,195
74680,0,0,84,437,260
74681,0,1,40,152,493
74682,0,0,15,348,297
74683,0,0,66,999,322
74684,1,0,10,999,322
74685,0,2,22,175,477
74686,1,2,20,281,465
74687,1,2,91,17,320
74688,0,1,33,961,59
74689,0,2,68,784,68
74690,0,1,86,215,222
74691,1,2,65,431,238
74692,1,2,39,265,110
74693,1,2,80,973,239
74694,0,2,86,580,88
74695,1,2,20,399,284
74696,0,1,33,635,59
74697,1,2,90,949,422
74698,0,2,7,970,68
74699,0,2,7,970,68
74700,0,2,75,970,68
74701,1,2,75,812,177
74702,1,1,79,415,210
74703,1,2,30,801,304
74704,1,2,25,840,469
74705,1,1,33,455,494
74706,1,2,16,235,220
74707,1,2,16,235,39
74708,1,1,84,792,102
74709,1,2,18,270,180
74710,1,2,0,258,110
74711,1,1,99,858,336
74712,0,2,20,676,288
74713,1,1,79,456,185
74714,0,1,63,360,155
74715,1,2,20,207,284
74716,0,2,72,273,352
74717,1,2,5,934,93
74718,0,1,63,254,287
74719,1,1,14,362,7
74720,1,2,85,305,130
74721,1,2,47,999,111
74722,0,0,52,137,208
74723,1,0,35,425,330
74724,1,0,46,138,307
74725,0,0,56,956,279
74726,1,0,66,594,335
74727,1,0,46,820,418
74728,1,2,94,730,130
74729,1,1,20,148,235
74730,1,2,30,210,334
74731,0,2,46,230,490
74732,0,1,46,284,120
74733,1,2,18,420,180
74734,1,2,52,75,465
74735,1,2,68,973,208
74736,1,2,51,68,130
74737,1,2,85,68,130
74738,1,2,39,178,130
74739,1,2,55,220,55
74740,1,2,8,213,163
74741,1,2,75,268,177
74742,0,1,16,776,447
74743,0,1,3,967,252
74744,1,1,43,922,354
74745,1,2,68,328,127
74746,1,2,12,178,196
74747,0,1,79,48,358
74748,1,1,82,67,58
74749,0,1,29,921,8
74750,0,2,98,931,432
74751,1,2,80,490,289
74752,0,1,4,471,296
74753,0,1,42,223,54
74754,0,1,26,691,499
74755,0,0,50,262,141
74756,0,0,95,971,28
74757,1,2,82,33,251
74758,0,1,76,457,236
74759,1,2,82,1,305
74760,0,2,16,184,168
74761,1,1,64,721,215
74762,0,2,20,471,296
74763,0,1,38,48,485
74764,1,2,38,925,396
74765,1,2,38,925,108
74766,0,1,38,341,148
74767,0,2,38,684,492
74768,0,1,90,582,232
74769,0,1,38,48,108
74770,0,1,38,457,236
74771,1,2,38,527,108
74772,0,1,38,401,455
74773,1,2,38,554,108
74774,0,1,38,554,108
74775,0,0,41,904,63
74776,0,0,56,82,325
74777,0,0,81,965,492
74778,1,2,38,640,198
74779,1,1,38,655,198
74780,1,2,38,558,492
74781,1,2,38,359,396
74782,0,1,38,914,455
74783,1,2,38,359,396
74784,1,2,38,925,108
74785,1,2,38,558,492
74786,1,2,34,186,248
74787,1,2,73,670,441
74788,0,1,28,326,421
74789,1,2,73,296,131
74790,1,2,87,303,172
74791,0,2,73,116,299
74792,0,1,40,522,249
74793,0,1,3,670,173
74794,0,2,57,116,445
74795,1,2,73,16,351
74796,1,2,93,62,196
74797,1,2,57,166,129
74798,0,0,73,409,351
74799,0,1,57,585,98
74800,0,2,53,266,432
74801,0,2,36,822,400
74802,0,2,90,238,372
74803,1,1,87,816,404
74804,1,2,73,409,374
74805,1,2,53,843,72
74806,0,2,22,458,457
74807,0,2,53,754,374
74808,0,2,87,816,101
74809,0,1,84,154,17
74810,0,1,73,572,419
74811,0,1,53,545,443
74812,1,2,53,732,374
74813,0,2,53,732,374
74814,0,2,36,393,400
74815,1,2,53,843,374
74816,1,1,73,348,148
74817,0,0,74,308,446
74818,0,0,63,855,419
74819,0,0,56,804,365
74820,0,0,56,660,261
74821,0,0,56,307,261
74822,0,0,57,876,75
74823,0,0,74,843,457
74824,0,0,74,145,216
74825,0,0,74,424,429
74826,0,0,74,612,192
74827,0,0,19,585,77
74828,1,2,73,458,10
74829,0,2,73,913,81
74830,1,2,73,898,11
74831,0,1,53,74,443
74832,0,2,73,821,275
74833,0,2,73,409,423
74834,0,1,73,572,419
74835,1,1,76,74,443
74836,0,1,63,546,406
74837,1,2,73,768,98
74838,0,2,53,250,432
74839,0,1,53,680,11
74840,0,1,19,99,280
74841,0,1,19,202,420
74842,1,2,73,409,11
74843,1,2,73,768,98
74844,0,1,53,778,457
74845,0,2,32,692,489
74846,0,2,53,233,374
74847,1,2,73,389,351
74848,1,2,73,16,351
74849,0,2,73,685,11
74850,0,2,73,114,402
74851,1,1,73,572,404
74852,0,2,13,233,175
74853,0,1,73,318,402
74854,0,2,53,317,432
74855,0,1,37,853,402
74856,1,2,73,731,11
74857,0,2,57,166,152
74858,1,1,64,799,216
74859,0,1,53,483,476
74860,0,0,74,660,457
74861,0,2,73,803,351
74862,1,2,53,560,374
74863,1,2,99,459,131
74864,1,2,99,958,50
74865,1,1,40,991,434
74866,0,2,75,390,34
74867,1,2,18,896,242
74868,1,2,30,384,22
74869,1,1,80,829,64
74870,0,2,52,92,81
74871,0,1,46,871,44
74872,1,2,64,753,215
74873,1,2,0,452,22
74874,1,2,86,434,114
74875,0,2,65,644,87
74876,1,1,43,174,4
74877,1,2,20,399,284
74878,0,1,61,63,254
74879,0,1,79,817,51
74880,1,1,65,893,176
74881,1,2,72,979,352
74882,0,1,71,358,155
74883,1,1,23,432,200
74884,1,2,55,966,456
74885,0,1,61,63,162
74886,1,1,23,102,59
74887,1,1,23,432,200
74888,1,1,27,104,96
74889,0,2,32,315,208
74890,0,1,93,176,156
74891,1,2,30,407,33
74892,1,1,14,288,387
74893,1,1,27,64,96
74894,0,1,58,125,91
74895,1,0,35,232,290
74896,0,0,97,459,193
74897,0,0,35,478,308
74898,1,0,76,711,353
74899,0,0,56,694,292
74900,0,0,95,750,66
74901,0,0,95,616,265
74902,0,0,24,82,139
74903,0,0,81,365,370
74904,0,0,95,60,361
74905,1,0,24,561,66
74906,1,0,1,690,83
74907,1,0,9,516,271
74908,0,2,13,218,317
74909,1,2,91,17,320
74910,1,1,76,183,59
74911,1,2,93,47,122
74912,1,2,18,453,242
74913,1,1,51,710,362
74914,0,2,31,438,24
74915,0,2,75,344,474
74916,1,2,91,810,342
74917,1,2,61,697,254
74918,1,2,93,973,208
74919,1,2,51,226,118
74920,1,2,5,505,31
74921,1,2,65,367,87
74922,1,2,51,68,196
74923,1,2,10,90,278
74924,1,2,18,803,180
74925,0,2,93,699,159
74926,1,1,68,98,15
74927,1,2,43,455,494
74928,0,2,16,769,285
74929,1,2,55,743,14
74930,1,2,43,340,384
74931,1,2,78,283,483
74932,1,0,2,841,22
74933,1,2,80,919,412
74934,1,2,31,343,254
74935,0,1,63,223,495
74936,0,1,23,125,200
74937,0,1,79,492,51
74938,0,1,79,552,44
74939,1,1,83,67,58
74940,1,1,16,410,391
74941,1,2,68,31,127
74942,0,1,86,604,88
74943,0,2,62,817,51
74944,0,1,63,427,149
74945,1,2,20,399,495
74946,1,2,10,24,156
74947,0,1,64,190,386
74948,1,2,32,376,208
74949,0,1,71,894,338
74950,0,2,46,230,237
74951,1,2,30,722,412
74952,0,2,22,276,477
74953,1,1,39,607,336
74954,1,2,12,607,498
74955,1,1,80,829,64
74956,1,2,0,54,197
74957,0,2,10,672,408
74958,0,2,13,646,328
74959,0,1,75,246,339
74960,0,0,75,89,356
74961,0,0,71,687,421
74962,1,0,35,875,5
74963,1,0,49,232,145
74964,0,0,97,59,369
74965,0,0,95,320,478
74966,0,0,2,110,382
74967,0,0,92,617,9
74968,1,0,1,516,271
74969,1,1,9,581,181
74970,1,0,9,31,271
74971,1,1,52,283,484
74972,1,1,71,227,155
74973,1,2,54,64,150
74974,1,1,33,973,89
74975,1,2,52,714,9
74976,1,2,39,220,470
74977,0,2,71,194,215
74978,1,2,80,84,239
74979,0,2,10,426,124
74980,1,1,4,184,49
74981,0,2,31,442,24
74982,0,2,75,973,246
74983,1,2,55,589,430
74984,1,1,10,90,278
74985,0,2,22,276,477
74986,0,1,42,738,287
74987,0,1,92,905,237
74988,1,2,17,52,387
74989,0,2,50,361,179
74990,0,2,13,833,357
74991,1,1,76,711,59
74992,1,2,64,761,386
74993,0,2,10,669,124
74994,1,2,51,226,118
74995,1,2,51,620,294
74996,0,2,61,521,392
74997,0,1,86,103,324
74998,1,1,84,387,102
74999,1,2,55,462,300
75000,0,1,75,95,43
75001,0,1,63,546,149
75002,1,2,22,276,477
75003,0,1,14,436,136
75004,1,2,18,453,79
75005,1,2,20,245,284
75006,1,2,78,511,45
75007,1,2,18,453,180
75008,0,1,33,998,254
75009,1,1,76,387,338
75010,1,2,93,87,112
75011,1,2,18,453,241
75012,1,1,76,486,437
75013,1,2,18,651,180
75014,0,2,26,496,499
75015,0,2,75,625,267
75016,1,2,17,772,494
75017,1,1,76,102,230
75018,1,2,51,562,368
75019,1,1,10,20,439
75020,0,1,93,737,159
75021,0,2,98,521,315
75022,1,0,25,982,40
75023,0,0,11,891,217
75024,0,0,81,423,105
75025,0,0,1,834,131
75026,0,0,66,624,426
75027,1,2,52,893,3
75028,1,1,76,457,236
75029,1,1,51,950,196
75030,0,1,61,216,378
75031,1,2,39,33,40
75032,1,2,39,33,496
75033,1,2,82,1,305
75034,1,1,63,298,227
75035,1,2,75,812,309
75036,1,1,10,33,124
75037,1,2,39,1,387
75038,1,2,64,167,386
75039,0,1,86,828,124
75040,1,1,65,382,247
75041,1,1,29,288,48
75042,0,1,63,666,149
75043,1,2,39,84,41
75044,1,2,17,84,40
75045,0,2,61,83,24
75046,1,2,86,828,333
75047,1,1,63,298,227
75048,0,2,93,83,26
75049,1,2,18,163,300
75050,0,1,58,852,267
75051,1,2,71,761,386
75052,1,2,91,893,89
75053,0,2,10,107,124
75054,1,2,62,901,399
75055,0,0,16,668,47
75056,0,1,90,933,135
75057,1,2,54,517,342
75058,0,1,79,48,358
75059,0,2,16,650,480
75060,0,2,84,600,363
75061,0,2,34,787,360
75062,0,2,45,754,327
75063,0,2,84,874,143
75064,0,2,60,332,115
75065,1,1,3,630,250
75066,0,2,77,787,360
75067,0,1,91,341,237
75068,0,2,52,341,116
75069,0,2,84,417,363
75070,0,1,27,241,148
75071,0,1,34,241,92
75072,0,2,71,636,421
75073,0,2,31,759,94
75074,0,1,19,327,91
75075,0,0,95,622,265
75076,0,0,81,611,381
75077,0,0,70,854,62
75078,0,0,60,295,344
75079,1,1,82,714,305
75080,1,1,76,102,59
75081,0,2,61,933,148
75082,1,1,90,241,272
75083,0,2,22,825,394
75084,1,2,39,932,340
75085,0,2,18,241,300
75086,0,2,86,269,92
75087,1,2,12,932,340
75088,0,2,93,932,159
75089,0,2,25,113,242
75090,1,2,82,751,384
75091,0,2,31,720,46
75092,0,2,14,636,6
75093,0,1,86,652,193
75094,0,1,72,14,434
75095,1,2,99,193,473
75096,1,2,99,193,256
75097,1,2,47,57,256
75098,1,1,99,858,336
75099,0,1,90,728,272
75100,0,1,90,728,272
75101,1,2,0,54,197
75102,0,1,75,921,48
75103,1,2,71,418,421
75104,0,2,72,725,421
75105,1,2,90,157,272
75106,0,1,33,727,303
75107,1,1,20,747,303
75108,1,2,47,882,440
75109,1,0,0,104,277
75110,0,2,13,443,413
75111,1,1,63,666,227
75112,1,2,12,33,196
75113,1,2,43,362,93
75114,1,2,91,115,461
75115,1,2,30,377,121
75116,1,2,93,378,122
75117,1,2,61,551,254
75118,1,2,52,395,234
75119,1,2,51,995,383
75120,0,2,86,312,349
75121,1,2,80,61,87
75122,1,2,80,907,209
75123,1,2,39,236,467
75124,1,1,30,236,362
75125,1,2,62,396,191
75126,0,2,90,717,160
75127,1,2,90,582,422
75128,1,2,51,577,467
75129,1,1,46,548,307
75130,1,1,43,710,362
75131,1,1,78,664,331
75132,1,1,76,432,345
75133,0,0,46,100,102
75134,0,0,68,29,269
75135,0,0,56,694,66
75136,0,0,95,485,288
75137,0,0,81,852,370
75138,0,0,24,110,264
75139,0,0,95,971,105
75140,0,0,22,741,63
75141,0,0,15,264,458
75142,0,0,15,723,0
75143,0,0,75,405,481
75144,1,2,55,33,470
75145,1,1,10,829,132
75146,1,2,86,597,440
75147,0,2,90,717,223
75148,1,1,76,432,303
75149,1,2,91,863,20
75150,1,2,46,871,307
75151,1,1,27,590,96
75152,1,1,20,733,390
75153,1,1,27,236,96
75154,1,2,0,54,76
75155,1,2,55,589,467
75156,0,1,61,436,162
75157,1,2,18,407,180
75158,0,2,52,3,116
75159,1,2,93,642,26
75160,1,2,72,353,60
75161,1,2,65,884,300
75162,0,2,98,970,68
75163,0,1,91,147,48
75164,1,2,39,236,467
75165,1,0,16,410,391
75166,1,2,51,362,118
75167,1,2,55,920,36
75168,1,2,0,366,76
75169,1,2,64,190,386
75170,0,1,33,783,338
75171,0,2,47,985,368
75172,1,2,16,108,220
75173,0,2,90,963,389
75174,1,1,90,949,422
75175,1,2,6,124,395
75176,1,2,48,88,84
75177,1,2,48,88,84
75178,0,2,62,994,376
75179,0,2,40,35,283
75180,1,1,27,197,71
75181,0,1,91,923,71
75182,1,2,65,84,148
75183,0,2,68,328,273
75184,1,1,33,642,460
75185,1,1,4,209,247
75186,1,2,5,589,430
75187,1,2,61,733,390
75188,0,2,62,981,399
75189,0,1,34,967,156
75190,1,2,8,0,158
75191,1,2,62,5,316
75192,0,2,32,641,208
75193,0,2,90,18,389
75194,1,1,27,178,96
75195,1,1,49,333,371
75196,1,2,53,186,374
75197,0,2,87,409,172
75198,1,2,80,270,180
75199,1,2,91,718,20
75200,1,2,62,5,316
75201,1,1,76,102,443
75202,0,2,45,962,81
75203,0,2,6,669,180
75204,0,1,89,126,189
75205,1,2,84,417,17
75206,1,2,89,101,450
75207,0,2,6,270,90
75208,0,1,61,170,378
75209,0,1,61,170,378
75210,1,2,31,996,145
75211,1,2,99,842,146
75212,1,2,99,842,146
75213,1,2,99,842,146
75214,1,2,99,842,146
75215,1,2,99,842,146
75216,1,2,99,842,146
75217,1,2,99,842,146
75218,1,2,99,842,146
75219,1,2,99,842,146
75220,1,1,43,605,4
75221,0,2,13,781,95
75222,1,2,55,842,146
75223,1,2,55,842,146
75224,1,2,55,842,146
75225,1,2,55,207,146
75226,1,1,76,842,146
75227,1,2,10,207,146
75228,1,2,55,207,146
75229,1,2,55,207,146
75230,1,2,55,207,146
75231,0,2,71,190,215
75232,0,2,4,191,268
75233,1,2,99,842,146
75234,0,2,16,491,47
75235,1,2,20,495,284
75236,1,2,10,90,124
75237,0,1,79,405,210
75238,0,2,84,414,44
75239,1,1,38,655,108
75240,0,1,53,170,378
75241,0,2,52,614,468
75242,1,2,55,842,146
75243,0,2,52,614,81
75244,0,2,32,315,208
75245,1,2,5,310,40
75246,1,0,24,228,66
75247,1,1,68,328,210
75248,1,2,5,288,387
75249,0,2,69,260,239
75250,0,1,68,328,273
75251,1,2,65,415,87
75252,0,0,71,71,292
75253,0,2,90,763,389
75254,1,2,31,442,24
75255,0,2,32,641,433
75256,0,2,89,363,9
75257,0,1,26,815,301
75258,0,1,48,819,84
75259,1,2,47,130,205
75260,0,1,89,960,393
75261,0,1,32,605,56
75262,0,2,32,994,205
75263,0,2,40,14,283
75264,1,2,34,119,322
75265,0,1,89,960,73
75266,1,2,86,352,42
75267,0,1,89,960,194
75268,0,1,77,474,380
75269,0,2,77,474,407
75270,0,1,58,503,91
75271,0,2,7,524,17
75272,0,1,7,533,189
75273,0,1,7,89,177
75274,0,1,7,707,267
75275,0,2,7,89,474
75276,0,1,34,836,202
75277,0,2,71,877,53
75278,0,1,23,994,205
75279,1,2,89,172,194
75280,0,1,77,556,319
75281,0,1,34,836,189
75282,1,2,89,698,194
75283,1,1,89,30,73
75284,0,1,42,93,171
75285,1,2,83,106,174
75286,1,2,48,536,84
75287,1,2,89,849,450
75288,0,2,6,252,228
75289,0,2,89,735,393
75290,1,2,83,900,450
75291,1,2,47,826,318
75292,0,2,89,9,56
75293,1,2,6,106,174
75294,1,1,89,900,450
75295,0,1,89,826,318
75296,1,2,84,417,17
75297,1,1,83,538,450
75298,0,2,68,978,174
75299,0,1,76,978,338
75300,0,1,48,435,56
75301,1,2,22,826,318
75302,0,1,61,221,240
75303,0,2,61,69,274
75304,1,1,83,793,488
75305,1,2,83,106,174
75306,1,1,83,793,488
75307,0,1,7,472,490
75308,0,1,89,709,6
75309,0,2,40,35,283
75310,1,1,89,849,73
75311,1,2,6,124,395
75312,1,1,6,13,128
75313,0,2,6,300,3
75314,1,2,6,996,109
75315,0,0,7,784,453
75316,0,1,89,990,9
75317,0,2,6,300,45
75318,1,1,89,9,210
75319,1,2,20,704,284
75320,1,2,85,130,67
75321,0,1,63,421,287
75322,0,2,86,614,81
75323,1,2,16,108,220
75324,0,2,6,252,228
75325,1,2,89,653,373
75326,0,2,71,144,454
75327,1,2,6,900,450
75328,1,2,71,39,454
75329,0,2,89,6,124
75330,1,2,83,106,174
75331,1,2,48,88,84
75332,1,2,6,465,18
75333,0,1,90,947,422
75334,1,1,89,888,73
75335,0,2,71,144,454
75336,0,1,40,629,283
75337,1,2,6,339,205
75338,0,1,89,352,42
75339,1,2,6,759,42
75340,1,2,85,130,377
75341,1,1,89,363,73
75342,0,2,52,46,9
75343,0,2,6,976,73
75344,1,2,43,9,451
75345,1,2,6,124,395
75346,1,1,89,900,450
75347,0,1,76,635,428
75348,1,2,18,213,163
75349,1,2,84,417,17
75350,1,2,47,126,377
75351,0,2,89,76,450
75352,1,2,6,76,78
75353,1,1,89,415,450
75354,0,2,86,569,350
75355,0,2,86,352,42
75356,1,2,20,704,73
75357,1,2,89,704,73
75358,0,1,48,352,42
75359,0,1,89,637,141
75360,0,1,23,977,138
75361,0,2,7,339,474
75362,0,1,71,687,337
75363,0,1,77,225,380
75364,0,2,7,406,188
75365,0,1,58,327,91
75366,1,1,3,900,189
75367,1,1,89,900,450
75368,1,2,6,339,174
75369,1,2,85,126,377
75370,0,2,28,302,249
75371,1,2,47,130,205
75372,1,2,48,435,67
75373,0,1,48,435,154
75374,1,2,6,698,228
75375,0,1,3,990,189
75376,0,2,89,371,410
75377,0,2,86,704,42
75378,1,1,64,928,155
75379,0,1,32,641,433
75380,0,1,71,894,464
75381,1,1,90,488,422
75382,0,2,6,339,408
75383,1,1,93,642,26
75384,0,1,48,88,42
75385,0,1,33,300,89
75386,0,2,71,289,337
75387,0,0,22,641,433
75388,0,0,32,741,63
75389,0,0,77,641,433
75390,0,0,22,741,63
75391,0,0,92,990,199
75392,0,0,97,569,350
75393,0,0,77,460,119
75394,0,0,92,460,119
75395,0,0,92,319,311
75396,0,0,92,35,283
75397,0,0,22,556,319
75398,0,0,92,766,229
75399,0,0,92,363,199
75400,0,0,92,363,49
75401,0,0,97,569,350
75402,1,0,6,237,395
75403,0,0,97,569,462
75404,0,0,97,569,350
75405,1,0,11,724,373
75406,0,0,77,741,63
75407,0,0,33,549,199
75408,0,0,11,802,199
75409,1,0,71,761,199
75410,1,0,35,237,199
75411,0,0,3,699,199
75412,0,0,11,9,451
75413,0,0,7,237,199
75414,0,0,89,237,199
75415,0,0,7,428,199
75416,0,0,6,237,199
75417,0,0,6,237,199
75418,0,0,32,569,350
75419,0,0,11,724,373
75420,0,0,97,352,189
75421,0,0,6,237,199
75422,0,0,11,698,369
75423,1,0,11,237,199
75424,0,0,97,569,350
75425,0,0,16,859,491
75426,0,0,6,237,378
75427,0,0,97,569,350
75428,0,0,6,252,228
75429,1,0,11,746,199
75430,0,0,97,569,42
75431,1,0,6,237,199
75432,0,0,77,613,369
75433,0,0,97,569,350
75434,0,0,44,637,141
75435,0,0,44,637,182
75436,0,0,77,225,380
75437,0,0,90,631,369
75438,0,0,7,89,356
75439,0,0,77,474,380
75440,0,0,7,89,107
75441,0,0,97,569,297
75442,0,0,77,225,380
75443,0,0,77,474,380
75444,0,0,77,225,380
75445,0,0,26,579,356
75446,0,0,7,89,356
75447,0,0,7,89,356
75448,0,0,7,89,356
75449,0,0,11,569,199
75450,0,0,98,237,199
75451,0,0,89,6,199
75452,0,0,11,355,199
75453,0,0,98,237,199
75454,1,0,76,256,199
75455,0,0,11,957,462
75456,0,0,44,237,199
75457,0,0,97,569,350
75458,0,0,76,749,199
75459,0,0,11,946,199
75460,1,0,11,9,199
75461,0,0,11,9,369
75462,0,0,20,946,199
75463,0,0,6,237,199
75464,0,0,24,804,16
75465,1,0,88,634,184
75466,0,0,2,110,195
75467,0,0,81,212,195
75468,0,0,81,110,195
75469,1,0,2,746,195
75470,0,0,24,956,264
75471,0,0,81,89,279
75472,0,0,7,564,107
75473,0,0,20,675,73
75474,0,0,66,624,426
75475,0,0,15,352,189
75476,0,0,69,199,271
75477,0,0,66,77,304
75478,0,0,6,46,18
75479,0,0,60,938,6
75480,0,0,60,77,6
75481,0,0,32,126,6
75482,0,0,66,624,426
75483,1,0,66,624,426
75484,1,2,48,323,437
75485,1,2,6,76,180
75486,1,2,6,996,109
75487,1,2,85,1,250
75488,1,1,48,88,84
75489,1,2,6,117,3
75490,0,2,6,755,239
75491,0,1,40,629,283
75492,0,2,7,970,68
75493,0,1,71,990,421
75494,0,2,40,815,168
75495,1,2,48,435,109
75496,0,2,22,175,433
75497,0,2,26,661,398
75498,0,1,84,417,424
75499,0,1,33,778,45
75500,1,2,6,6,124
75501,1,2,6,639,26
75502,1,2,6,639,26
75503,1,2,10,6,124
75504,1,1,3,408,205
75505,1,2,47,408,205
75506,1,2,61,837,18
75507,0,1,76,635,428
75508,1,2,6,408,205
75509,0,1,84,318,44
75510,1,1,3,408,205
75511,1,2,6,339,228
75512,1,2,86,759,42
75513,0,2,40,35,283
75514,1,1,89,101,450
75515,1,2,83,101,470
75516,1,2,68,328,205
75517,0,2,16,461,447
75518,0,2,90,838,346
75519,0,2,6,597,42
75520,1,2,48,88,84
75521,1,2,6,465,18
75522,1,2,6,339,228
75523,1,2,6,76,228
75524,1,1,6,101,450
75525,0,2,89,363,18
75526,0,1,22,556,319
75527,1,2,6,363,116
75528,1,2,6,124,395
75529,1,2,48,124,395
75530,1,2,6,124,395
75531,1,1,89,6,408
75532,1,1,89,888,73
75533,1,2,48,88,84
75534,1,2,6,465,18
75535,0,1,48,88,375
75536,1,2,6,465,18
75537,1,2,49,76,450
75538,0,1,6,639,173
75539,1,2,89,724,373
75540,0,2,16,124,395
75541,1,2,6,976,395
75542,1,2,6,363,73
75543,1,1,48,88,56
75544,0,1,77,474,319
75545,0,2,7,89,161
75546,0,1,7,474,177
75547,0,2,7,450,161
75548,0,2,7,89,161
75549,0,1,77,474,319
75550,0,1,7,474,356
75551,0,2,26,579,380
75552,0,2,26,566,427
75553,0,2,7,76,474
75554,0,2,40,35,171
75555,0,2,71,687,337
75556,0,1,61,6,109
75557,0,1,3,990,252
75558,1,2,6,789,18
75559,1,2,6,789,18
75560,1,2,64,799,216
75561,1,2,48,435,67
75562,1,2,6,339,18
75563,1,2,48,88,84
75564,1,1,89,900,450
75565,0,2,10,6,124
75566,0,1,48,300,89
75567,0,1,42,629,283
75568,1,2,88,259,184
75569,1,2,88,259,184
75570,0,1,63,375,186
75571,1,1,89,511,73
75572,0,2,90,838,346
75573,0,1,26,592,499
75574,1,2,6,8,228
75575,1,1,83,601,73
75576,1,2,40,361,179
75577,0,2,86,492,349
75578,1,2,31,63,254
75579,1,2,78,777,79
75580,0,0,75,246,246
75581,0,2,20,281,390
75582,0,1,51,710,362
75583,0,2,12,695,136
75584,0,2,8,176,6
75585,0,0,35,3,405
75586,0,0,92,425,358
75587,1,0,11,946,323
75588,0,0,11,802,323
75589,1,0,11,802,323
75590,1,0,11,802,323
75591,1,0,11,802,323
75592,0,0,23,796,353
75593,1,0,11,957,323
75594,0,0,72,786,434
75595,1,0,35,542,235
75596,0,0,97,118,349
75597,1,0,25,982,475
75598,0,0,76,549,181
75599,1,0,35,587,323
75600,1,0,11,891,323
75601,1,0,11,15,323
75602,0,0,60,358,364
75603,0,0,90,963,422
75604,0,0,11,95,43
75605,0,0,75,36,21
75606,1,0,11,935,323
75607,0,0,16,25,39
75608,0,0,16,25,39
75609,0,0,16,25,39
75610,0,0,16,25,391
75611,0,0,92,830,144
75612,1,2,52,945,465
75613,1,1,65,183,87
75614,1,2,39,945,305
75615,1,2,91,863,20
75616,1,2,84,112,307
75617,1,1,80,215,64
75618,1,2,47,311,251
75619,1,2,17,773,110
75620,1,2,78,587,185
75621,0,2,61,933,191
75622,1,2,99,577,209
75623,1,1,33,998,254
75624,1,2,47,4,415
75625,1,2,12,848,89
75626,1,2,5,677,74
75627,1,2,69,657,273
75628,1,1,29,385,8
75629,1,2,12,115,496
75630,1,1,84,414,102
75631,1,2,84,138,307
75632,1,1,52,78,409
75633,1,2,46,871,44
75634,1,2,54,446,397
75635,0,1,90,870,160
75636,0,2,52,770,468
75637,0,1,61,501,151
75638,1,2,47,4,415
75639,1,2,80,195,82
75640,1,1,4,588,64
75641,1,1,8,895,425
75642,1,2,61,519,212
75643,0,1,52,137,9
75644,0,1,29,540,48
75645,1,2,39,607,336
75646,0,2,31,785,254
75647,1,2,46,414,221
75648,1,2,84,100,102
75649,0,1,29,672,408
75650,1,2,68,419,127
75651,1,2,61,781,254
75652,0,1,58,852,460
75653,1,1,42,477,226
75654,1,0,11,15,323
75655,1,0,72,273,434
75656,1,0,11,160,169
75657,1,0,11,81,323
75658,0,0,25,896,313
75659,1,0,11,15,90
75660,1,0,44,15,118
75661,1,0,35,355,483
75662,0,0,72,273,352
75663,0,0,46,100,102
75664,0,0,42,499,149
75665,0,0,20,216,495
75666,0,0,90,963,389
75667,0,0,75,95,43
75668,0,0,75,880,21
75669,0,0,75,880,21
75670,0,0,13,443,167
75671,0,0,29,355,8
75672,0,0,97,59,453
75673,0,0,97,569,94
75674,1,0,63,179,186
75675,0,0,77,355,369
75676,1,0,95,71,292
75677,1,0,66,146,281
75678,1,0,66,146,281
75679,0,0,9,177,286
75680,1,0,66,347,271
75681,1,2,12,657,196
75682,1,2,80,367,289
75683,0,1,63,776,54
75684,1,2,32,229,197
75685,1,1,0,993,197
75686,1,1,52,895,465
75687,1,2,72,273,352
75688,1,2,12,434,498
75689,1,2,54,643,387
75690,1,2,51,519,425
75691,0,2,75,229,415
75692,1,2,54,384,334
75693,1,2,54,446,61
75694,1,2,10,90,485
75695,1,1,64,928,155
75696,1,1,43,434,498
75697,1,2,71,761,298
75698,1,2,93,973,208
75699,1,2,80,22,239
75700,1,0,2,841,329
75701,0,2,52,770,234
75702,1,1,16,780,314
75703,1,2,51,620,118
75704,1,2,8,757,288
75705,1,2,46,100,102
75706,1,2,0,366,76
75707,1,2,80,729,82
75708,1,2,99,657,157
75709,1,2,80,492,209
75710,0,2,93,495,26
75711,0,2,75,676,177
75712,1,1,99,141,362
75713,0,2,13,448,378
75714,1,2,85,586,430
75715,1,1,3,62,274
75716,1,1,59,187,277
75717,1,1,48,69,274
75718,1,1,63,253,406
75719,1,2,48,525,274
75720,1,1,83,134,58
75721,0,1,33,681,154
75722,1,2,93,196,131
75723,1,2,93,967,485
75724,0,2,20,821,270
75725,0,2,65,221,274
75726,1,2,83,4,415
75727,1,2,90,157,223
75728,1,2,59,69,274
75729,0,1,33,69,385
75730,1,2,68,187,127
75731,1,2,86,580,324
75732,1,1,59,187,324
75733,1,2,71,158,298
75734,0,1,59,115,324
75735,1,1,65,134,164
75736,1,2,16,780,35
75737,1,1,33,727,303
75738,1,1,76,433,303
75739,1,1,29,882,8
75740,0,2,52,603,116
75741,0,1,59,663,324
75742,0,0,67,150,147
75743,0,1,69,203,273
75744,0,1,59,663,324
75745,0,1,40,426,434
75746,0,2,52,267,116
75747,1,1,59,710,324
75748,0,2,69,388,15
75749,1,1,16,357,447
75750,1,1,33,26,164
