,2Means_prot,3Means_prot,100Means_prot,1000Means_prot,500Means_prot
52606,1,1,69,551,123
52607,0,1,18,354,163
52608,0,0,81,189,185
52609,1,2,78,449,483
52610,1,2,32,769,147
52611,0,0,81,189,185
52612,0,0,80,25,360
52613,1,2,56,23,292
52614,1,2,5,982,211
52615,1,2,46,94,161
52616,1,2,20,308,373
52617,1,2,85,927,238
52618,0,0,64,273,31
52619,1,2,20,688,373
52620,1,2,46,94,161
52621,0,0,9,217,268
52622,0,0,9,815,162
52623,1,2,39,272,0
52624,1,2,66,2,212
52625,1,2,8,68,406
52626,1,2,49,514,54
52627,1,2,19,514,54
52628,1,2,49,514,54
52629,1,2,71,359,265
52630,1,2,71,855,200
52631,1,2,57,68,210
52632,0,1,80,726,35
52633,1,1,2,433,101
52634,1,1,93,821,133
52635,1,1,86,512,486
52636,0,0,34,359,456
52637,1,2,73,577,466
52638,1,2,56,717,174
52639,1,2,64,751,264
52640,1,2,20,688,461
52641,1,2,20,209,266
52642,1,2,60,555,364
52643,1,2,35,989,389
52644,0,0,21,240,112
52645,1,2,22,934,15
52646,1,2,32,171,495
52647,1,2,4,951,54
52648,1,2,74,545,431
52649,1,2,31,921,310
52650,0,0,34,359,162
52651,0,0,55,265,138
52652,1,1,86,690,483
52653,1,2,38,442,410
52654,0,0,0,19,377
52655,1,2,20,331,245
52656,0,0,64,742,264
52657,0,0,52,985,499
52658,1,2,20,311,65
52659,1,2,98,365,178
52660,1,2,94,78,381
52661,1,2,63,79,197
52662,1,2,38,820,410
52663,1,2,93,645,253
52664,0,0,80,660,485
52665,1,2,33,592,358
52666,1,2,17,311,65
52667,1,2,98,967,45
52668,0,0,78,962,10
52669,1,2,99,483,475
52670,1,2,71,163,301
52671,0,0,13,144,382
52672,1,2,73,312,250
52673,0,0,13,540,59
52674,1,2,12,27,9
52675,0,0,14,111,227
52676,1,2,86,545,249
52677,1,2,78,524,313
52678,1,2,26,469,175
52679,1,2,93,498,13
52680,0,0,26,560,285
52681,0,0,95,597,391
52682,1,2,32,904,151
52683,1,2,86,963,394
52684,0,0,89,499,207
52685,1,2,86,592,394
52686,0,0,34,359,10
52687,1,1,78,212,313
52688,1,1,93,633,287
52689,1,1,71,640,33
52690,0,1,13,540,494
52691,1,1,74,700,493
52692,0,1,27,111,141
52693,1,2,57,303,257
52694,1,2,4,604,201
52695,0,0,4,343,59
52696,1,2,56,999,293
52697,1,2,74,548,122
52698,1,2,38,396,197
52699,0,0,21,240,112
52700,0,0,72,552,168
52701,1,2,0,995,426
52702,1,2,64,502,223
52703,1,2,46,94,161
52704,1,2,64,927,238
52705,0,0,64,139,402
52706,0,0,91,395,119
52707,0,0,9,301,169
52708,0,0,79,523,323
52709,1,2,10,731,132
52710,1,2,6,452,386
52711,1,2,8,553,136
52712,1,2,28,595,203
52713,1,2,20,381,358
52714,1,2,23,40,43
52715,1,2,92,936,316
52716,1,2,10,941,146
52717,0,0,52,617,295
52718,1,2,23,385,454
52719,1,2,79,972,237
52720,1,2,91,707,106
52721,0,0,41,911,152
52722,0,1,53,477,177
52723,0,0,80,241,169
52724,0,0,80,241,169
52725,0,1,56,113,468
52726,0,0,80,241,169
52727,0,0,9,440,335
52728,1,1,32,440,335
52729,0,0,49,174,491
52730,1,2,96,99,203
52731,1,2,96,99,358
52732,1,2,26,40,198
52733,1,2,6,595,203
52734,1,2,8,351,366
52735,0,0,58,110,132
52736,1,2,6,452,386
52737,1,2,6,595,399
52738,1,2,98,115,334
52739,0,0,17,391,272
52740,1,2,55,898,404
52741,0,0,80,9,360
52742,1,2,73,831,293
52743,1,2,32,641,219
52744,0,0,94,149,278
52745,1,2,83,243,57
52746,0,0,92,923,114
52747,1,2,33,445,93
52748,0,1,24,466,306
52749,1,1,37,50,82
52750,1,1,63,681,496
52751,1,2,93,584,470
52752,1,2,33,867,309
52753,1,2,20,735,269
52754,0,0,7,903,372
52755,0,0,46,380,161
52756,1,2,7,705,353
52757,1,2,63,26,465
52758,0,0,76,302,277
52759,0,0,76,368,458
52760,1,2,3,270,477
52761,1,2,29,72,63
52762,1,2,6,724,70
52763,1,2,68,530,343
52764,1,2,83,83,18
52765,1,2,37,675,82
52766,1,2,3,45,256
52767,0,0,11,338,361
52768,1,2,30,641,180
52769,1,2,87,316,251
52770,1,2,92,418,361
52771,1,2,59,418,269
52772,0,1,30,610,401
52773,1,1,37,549,72
52774,1,1,37,474,58
52775,0,1,37,342,244
52776,0,1,37,679,224
52777,0,0,11,610,401
52778,1,1,37,26,286
52779,1,1,83,865,2
52780,1,1,83,679,103
52781,1,1,37,16,453
52782,1,2,3,253,271
52783,1,2,68,45,473
52784,1,2,83,453,103
52785,0,0,11,453,306
52786,0,0,11,784,189
52787,0,0,11,974,189
52788,0,0,11,916,189
52789,0,0,76,800,277
52790,1,2,63,609,458
52791,1,2,20,693,52
52792,0,0,22,404,109
52793,1,2,60,159,285
52794,1,2,22,411,55
52795,1,2,45,967,160
52796,0,0,72,313,73
52797,1,2,42,696,149
52798,1,2,20,702,486
52799,0,0,17,185,378
52800,1,2,26,183,420
52801,0,0,56,937,115
52802,1,2,71,484,186
52803,1,2,78,909,146
52804,0,0,89,889,370
52805,0,0,80,9,162
52806,1,1,0,4,490
52807,0,0,22,942,279
52808,1,2,38,80,399
52809,1,2,22,446,194
52810,1,2,31,998,188
52811,1,2,26,593,252
52812,1,2,5,126,81
52813,0,0,62,572,321
52814,1,2,90,66,387
52815,1,2,71,896,143
52816,1,2,64,620,223
52817,1,2,64,447,264
52818,1,2,20,106,373
52819,0,0,46,166,11
52820,0,0,64,674,238
52821,1,2,90,717,174
52822,0,0,72,454,11
52823,1,2,79,523,323
52824,0,0,49,300,120
52825,0,0,80,282,169
52826,1,2,91,757,156
52827,1,2,28,645,418
52828,0,0,34,534,17
52829,1,2,45,291,242
52830,1,2,78,534,174
52831,1,2,23,972,237
52832,1,2,91,569,36
52833,0,0,21,199,230
52834,0,0,80,9,169
52835,1,1,91,50,420
52836,1,2,75,43,425
52837,0,0,82,790,37
52838,1,2,47,546,120
52839,0,0,79,323,38
52840,0,0,57,491,50
52841,1,2,78,305,240
52842,0,0,21,240,134
52843,1,2,96,137,209
52844,1,2,89,798,207
52845,1,1,44,309,490
52846,1,1,2,527,472
52847,1,2,88,419,201
52848,1,2,78,549,480
52849,1,2,22,562,80
52850,1,2,20,702,461
52851,1,2,46,944,161
52852,0,0,57,491,50
52853,0,0,25,496,250
52854,1,2,22,692,466
52855,0,0,56,659,438
52856,1,2,56,255,246
52857,0,0,89,650,404
52858,1,2,15,310,67
52859,1,2,93,71,160
52860,0,0,72,964,439
52861,0,0,72,487,196
52862,1,2,6,953,135
52863,1,2,45,488,495
52864,0,0,25,336,89
52865,1,2,8,556,242
52866,1,2,60,672,468
52867,0,0,92,36,149
52868,0,0,22,647,216
52869,1,2,5,501,81
52870,0,0,25,55,126
52871,0,0,88,683,491
52872,1,2,95,826,183
52873,0,0,13,144,472
52874,1,2,56,434,115
52875,1,2,94,990,142
52876,0,0,92,456,410
52877,1,2,88,964,439
52878,1,2,97,858,334
52879,1,2,32,775,12
52880,1,2,38,290,410
52881,1,1,93,175,133
52882,0,1,21,507,261
52883,1,2,22,364,466
52884,1,2,75,909,0
52885,0,0,72,67,387
52886,1,2,90,346,387
52887,1,2,19,66,387
52888,1,2,19,255,124
52889,1,2,46,705,31
52890,0,0,76,987,409
52891,0,0,7,961,307
52892,1,2,7,705,31
52893,1,2,83,687,248
52894,0,0,30,198,189
52895,0,0,30,353,162
52896,1,2,30,213,62
52897,1,2,57,306,354
52898,1,2,3,363,172
52899,1,2,30,252,343
52900,1,2,29,286,236
52901,1,2,63,350,429
52902,1,2,48,819,429
52903,1,2,45,910,365
52904,1,2,83,559,234
52905,1,2,48,642,87
52906,1,2,3,642,435
52907,1,2,48,683,31
52908,1,2,30,431,415
52909,1,2,48,69,455
52910,1,2,76,82,103
52911,0,0,48,76,307
52912,1,2,48,76,307
52913,1,2,20,705,83
52914,1,2,48,743,83
52915,1,2,48,743,83
52916,1,2,85,516,331
52917,1,2,48,914,341
52918,0,1,87,503,224
52919,1,1,69,306,354
52920,0,0,11,486,8
52921,1,1,71,543,47
52922,0,0,48,187,473
52923,1,2,48,559,251
52924,1,2,48,797,361
52925,0,0,48,509,429
52926,1,2,48,430,263
52927,0,0,11,614,189
52928,0,0,48,230,170
52929,1,2,30,919,391
52930,1,2,83,316,251
52931,0,0,56,961,307
52932,1,2,83,54,435
52933,1,2,48,747,170
52934,1,2,59,689,354
52935,1,2,76,82,130
52936,1,2,30,120,379
52937,1,2,95,807,398
52938,1,2,14,711,50
52939,1,2,17,311,65
52940,1,2,20,209,266
52941,1,2,45,741,225
52942,1,2,26,651,107
52943,1,2,26,152,441
52944,1,2,15,756,32
52945,1,2,73,357,101
52946,0,0,58,581,250
52947,0,0,71,118,150
52948,1,2,31,645,310
52949,0,0,22,360,166
52950,1,2,26,183,13
52951,1,2,78,630,480
52952,1,1,2,90,40
52953,1,1,32,9,35
52954,1,2,56,664,483
52955,1,2,57,20,448
52956,1,2,15,366,292
52957,1,2,26,152,441
52958,1,2,19,152,441
52959,1,2,6,131,386
52960,0,0,85,292,171
52961,1,2,64,944,476
52962,1,2,4,662,181
52963,1,2,99,704,241
52964,1,2,52,2,109
52965,0,0,13,576,139
52966,1,2,71,640,265
52967,1,2,54,365,334
52968,1,2,71,855,460
52969,1,2,25,255,126
52970,1,2,20,993,309
52971,1,2,73,255,253
52972,1,2,75,124,334
52973,0,0,13,430,263
52974,1,2,51,682,183
52975,1,2,50,337,351
52976,1,2,17,719,175
52977,1,2,73,248,105
52978,1,2,14,393,448
52979,1,2,84,393,196
52980,0,0,0,537,142
52981,0,0,55,35,206
52982,1,2,20,290,100
52983,1,1,45,507,191
52984,0,0,55,180,404
52985,1,2,19,255,181
52986,1,2,82,234,211
52987,1,2,39,123,479
52988,0,0,14,959,261
52989,1,2,20,691,100
52990,0,0,80,802,371
52991,1,1,50,455,357
52992,1,2,15,366,292
52993,0,0,7,40,353
52994,0,0,42,675,427
52995,1,2,39,171,289
52996,0,0,80,333,360
52997,0,0,42,894,187
52998,1,2,71,448,165
52999,1,2,57,918,460
53000,1,2,1,396,197
53001,1,2,46,183,13
53002,1,2,45,405,68
53003,1,2,20,589,383
53004,1,1,78,406,483
53005,0,0,41,911,152
53006,1,2,32,769,147
53007,1,2,95,668,313
53008,1,2,51,835,260
53009,1,2,33,906,91
53010,1,2,78,51,313
53011,1,2,63,570,275
53012,1,2,20,932,266
53013,0,0,7,437,259
53014,1,2,20,944,13
53015,1,2,52,943,42
53016,1,2,20,944,269
53017,1,2,20,653,167
53018,0,0,64,273,121
53019,1,2,20,721,269
53020,1,2,46,667,264
53021,1,2,52,943,42
53022,1,2,64,927,269
53023,1,2,20,268,336
53024,1,2,57,306,210
53025,1,2,6,978,71
53026,1,2,88,28,201
53027,0,0,57,314,318
53028,1,2,33,978,358
53029,1,2,42,5,213
53030,0,0,27,178,491
53031,0,0,22,804,409
53032,1,2,20,771,42
53033,1,2,32,844,255
53034,1,2,20,267,336
53035,1,2,54,626,201
53036,0,0,80,333,388
53037,0,0,34,321,480
53038,0,0,7,74,269
53039,0,0,13,150,216
53040,1,2,8,405,200
53041,0,0,7,102,28
53042,1,2,45,351,366
53043,1,2,98,126,417
53044,0,0,63,590,275
53045,1,2,52,82,42
53046,0,0,34,557,456
53047,1,2,23,98,310
53048,0,0,46,834,39
53049,1,2,6,117,121
53050,1,2,23,385,454
53051,0,0,59,347,132
53052,0,0,99,970,180
53053,1,2,59,347,395
53054,1,1,32,587,180
53055,1,1,32,926,241
53056,1,1,69,513,291
53057,1,1,93,506,85
53058,1,1,6,242,107
53059,0,0,95,476,471
53060,1,2,8,211,136
53061,1,2,29,71,311
53062,1,2,78,549,483
53063,1,2,45,49,225
53064,1,2,28,645,434
53065,0,0,96,317,337
53066,0,0,34,317,456
53067,1,2,32,573,180
53068,1,2,96,573,439
53069,1,2,31,535,457
53070,1,2,99,900,475
53071,1,2,99,451,180
53072,1,2,82,865,202
53073,0,0,92,907,114
53074,1,2,19,171,289
53075,0,0,26,343,170
53076,0,0,80,615,242
53077,1,2,64,374,240
53078,1,2,64,944,44
53079,1,2,64,628,44
53080,1,2,64,628,44
53081,0,0,64,6,281
53082,1,2,39,15,93
53083,0,0,81,248,126
53084,1,2,42,666,439
53085,0,0,94,762,432
53086,1,2,14,429,464
53087,0,0,72,103,446
53088,1,2,81,777,375
53089,1,2,10,849,386
53090,1,2,18,893,54
53091,1,2,10,668,288
53092,0,0,0,649,3
53093,0,0,41,632,449
53094,1,2,45,279,280
53095,0,0,34,599,10
53096,1,2,98,398,488
53097,0,0,81,264,61
53098,1,2,33,381,100
53099,0,0,34,716,150
53100,0,0,0,649,3
53101,1,2,81,972,237
53102,0,0,81,560,341
53103,0,1,14,899,319
53104,1,1,93,508,160
53105,1,1,71,493,33
53106,0,1,0,979,3
53107,1,2,93,124,122
53108,0,0,94,812,22
53109,1,2,18,465,66
53110,1,2,18,465,66
53111,0,0,0,537,3
53112,1,2,28,896,478
53113,1,2,52,85,498
53114,0,0,64,678,240
53115,1,2,38,396,60
53116,1,2,71,706,200
53117,0,0,25,237,483
53118,1,2,46,638,443
53119,0,0,22,360,497
53120,1,2,49,514,54
53121,1,2,66,215,292
53122,1,2,93,699,440
53123,0,0,58,966,370
53124,1,2,78,516,331
53125,1,1,2,585,98
53126,0,0,80,101,360
53127,0,1,77,295,440
53128,1,1,8,468,35
53129,1,2,32,769,147
53130,0,0,81,189,185
53131,0,0,80,25,360
53132,1,2,98,417,60
53133,1,2,56,23,292
53134,1,2,5,982,211
53135,1,2,46,94,161
53136,1,2,20,308,373
53137,1,2,85,927,238
53138,0,0,64,273,31
53139,1,2,20,688,373
53140,1,2,46,94,161
53141,0,0,9,217,268
53142,0,0,9,815,162
53143,1,2,39,272,0
53144,1,2,66,2,212
53145,1,2,8,68,406
53146,1,2,49,514,54
53147,1,2,19,514,54
53148,1,2,49,514,54
53149,1,2,71,359,265
53150,1,2,71,855,200
53151,0,1,80,726,35
53152,1,1,2,433,101
53153,0,0,34,359,456
53154,1,2,73,577,466
53155,1,2,56,717,174
53156,1,2,64,751,264
53157,1,2,20,688,461
53158,1,2,20,209,266
53159,1,2,60,555,364
53160,1,2,35,989,389
53161,0,0,21,240,112
53162,1,2,22,934,15
53163,1,2,32,171,495
53164,1,2,4,951,54
53165,1,2,74,545,431
53166,1,2,31,921,310
53167,1,2,98,65,192
53168,0,0,34,359,162
53169,0,0,55,265,138
53170,1,1,4,527,472
53171,1,1,86,690,483
53172,1,2,38,442,410
53173,0,0,0,19,377
53174,1,2,20,331,245
53175,0,0,64,742,264
53176,0,0,52,985,499
53177,1,2,20,311,65
53178,1,2,98,365,178
53179,1,2,94,78,381
53180,0,0,42,368,149
53181,1,2,96,500,290
53182,1,2,63,79,197
53183,1,2,38,820,410
53184,1,2,93,645,253
53185,0,0,80,660,485
53186,1,2,74,272,0
53187,1,2,17,311,65
53188,0,0,78,962,10
53189,1,2,95,129,398
53190,1,2,99,483,475
53191,1,2,71,163,301
53192,0,0,13,144,382
53193,1,2,73,312,250
53194,0,0,13,540,59
53195,1,2,12,27,9
53196,0,0,14,111,227
53197,1,2,86,545,249
53198,1,2,78,524,313
53199,1,2,26,469,175
53200,1,2,93,498,13
53201,0,0,26,560,285
53202,0,0,95,597,391
53203,1,2,32,904,151
53204,1,2,86,963,394
53205,0,0,89,499,207
53206,1,2,86,592,394
53207,1,1,78,212,313
53208,1,1,71,640,33
53209,0,0,41,456,8
53210,0,1,27,111,141
53211,1,2,74,548,122
53212,1,2,38,396,197
53213,0,0,21,240,112
53214,0,0,72,552,168
53215,0,0,1,496,165
53216,1,2,75,57,441
53217,0,0,58,339,469
53218,0,0,1,596,95
53219,1,2,15,16,80
53220,1,2,1,15,54
53221,0,0,79,116,215
53222,1,2,12,381,358
53223,1,2,17,139,295
53224,1,2,57,40,50
53225,0,0,64,373,314
53226,1,2,64,862,223
53227,0,0,64,737,238
53228,1,2,64,927,238
53229,1,2,20,617,295
53230,1,2,52,425,42
53231,1,2,64,40,43
53232,1,2,64,617,223
53233,0,0,64,737,238
53234,0,0,23,887,454
53235,1,2,32,388,426
53236,0,0,21,480,27
53237,1,2,15,849,246
53238,0,0,49,186,119
53239,0,0,22,701,38
53240,1,2,38,236,203
53241,1,2,19,395,203
53242,1,2,93,188,133
53243,1,2,22,895,303
53244,0,0,92,88,203
53245,1,2,6,595,203
53246,1,2,88,588,4
53247,1,2,75,588,4
53248,1,2,75,588,233
53249,1,2,88,588,4
53250,1,2,88,588,4
53251,1,2,88,588,4
53252,1,2,88,588,4
53253,1,2,66,479,226
53254,0,0,52,415,37
53255,1,2,47,133,76
53256,0,0,62,344,49
53257,1,2,39,664,447
53258,0,0,52,415,37
53259,0,0,58,336,132
53260,1,2,31,421,198
53261,0,0,80,138,388
53262,0,0,91,395,119
53263,0,0,49,980,119
53264,1,2,66,234,211
53265,1,2,20,715,223
53266,1,2,8,273,225
53267,1,2,64,40,43
53268,1,2,96,603,203
53269,1,2,32,388,426
53270,1,2,33,381,84
53271,1,2,75,718,302
53272,1,2,88,171,368
53273,0,0,49,301,129
53274,0,0,58,444,132
53275,0,0,49,980,129
53276,1,2,32,758,12
53277,1,2,84,933,197
53278,1,2,1,906,159
53279,1,2,19,152,441
53280,0,0,58,454,168
53281,0,0,19,88,203
53282,0,0,0,655,198
53283,1,2,0,655,198
53284,1,1,53,158,430
53285,1,1,8,231,291
53286,1,1,65,37,231
53287,1,1,40,479,221
53288,0,1,69,318,112
53289,0,1,35,158,94
53290,1,1,16,86,340
53291,1,2,46,463,11
53292,0,0,52,415,37
53293,1,2,23,969,166
53294,1,2,22,630,275
53295,1,2,17,419,308
53296,1,2,51,392,237
53297,1,2,23,351,366
53298,1,1,60,224,364
53299,0,0,52,415,37
53300,1,1,28,633,322
53301,1,1,82,839,479
53302,0,0,0,384,157
53303,0,0,62,579,25
53304,1,1,43,346,297
53305,1,1,96,859,474
53306,1,1,53,424,425
53307,0,1,94,427,157
53308,0,0,52,415,37
53309,1,1,8,478,335
53310,1,1,0,655,142
53311,1,1,44,968,400
53312,0,1,62,636,198
53313,1,1,39,90,447
53314,1,1,2,346,297
53315,1,2,32,388,426
53316,1,2,6,595,426
53317,1,2,49,980,119
53318,1,2,79,644,237
53319,1,2,96,722,107
53320,1,2,56,364,80
53321,0,0,82,87,400
53322,1,2,28,296,237
53323,1,2,8,231,180
53324,1,2,17,934,123
53325,0,0,52,415,37
53326,1,2,31,651,198
53327,1,2,82,87,400
53328,1,2,55,224,203
53329,1,2,12,578,275
53330,1,2,38,41,64
53331,1,2,93,308,425
53332,1,2,75,188,357
53333,0,0,52,415,498
53334,0,0,52,415,498
53335,0,0,21,240,129
53336,0,0,15,731,132
53337,1,2,22,692,466
53338,1,2,87,0,1
53339,1,2,39,357,289
53340,1,2,90,578,24
53341,1,2,39,651,447
53342,1,2,66,130,211
53343,1,2,91,465,203
53344,1,2,86,310,487
53345,1,2,33,310,77
53346,0,0,89,364,80
53347,1,2,90,137,252
53348,1,2,12,502,223
53349,1,2,57,68,50
53350,1,2,4,1,420
53351,1,2,19,469,195
53352,1,2,39,831,368
53353,1,2,86,310,487
53354,1,2,5,971,81
53355,1,2,5,501,81
53356,1,2,5,971,81
53357,1,2,73,744,253
53358,1,2,56,609,22
53359,0,0,87,56,452
53360,0,0,92,480,287
53361,1,2,33,978,77
53362,0,0,10,472,24
53363,1,2,93,124,133
53364,1,2,73,831,293
53365,1,2,10,122,181
53366,1,1,53,891,430
53367,1,2,12,434,109
53368,1,2,12,470,351
53369,1,2,19,97,54
53370,1,2,57,875,394
53371,1,1,43,744,101
53372,1,1,2,746,113
53373,1,1,90,12,444
53374,0,0,88,102,306
53375,0,1,2,971,472
53376,1,1,84,824,40
53377,1,1,15,744,101
53378,1,1,50,337,137
53379,1,1,15,971,116
53380,1,1,82,718,302
53381,1,1,90,634,135
53382,1,1,6,387,182
53383,0,0,73,831,293
53384,1,2,56,542,135
53385,1,2,73,831,374
53386,1,2,73,831,374
53387,1,2,25,998,250
53388,1,2,66,861,77
53389,1,2,73,831,293
53390,1,2,15,513,181
53391,0,0,13,504,401
53392,1,2,31,544,18
53393,1,2,63,149,278
53394,1,2,17,205,65
53395,1,2,17,308,65
53396,1,2,46,763,161
53397,1,2,59,305,264
53398,1,2,64,754,300
53399,1,2,46,573,313
53400,1,2,46,754,161
53401,0,0,7,227,452
53402,1,2,20,688,461
53403,0,0,7,669,189
53404,1,2,64,94,300
53405,1,2,31,98,310
53406,0,0,7,520,189
53407,1,2,64,89,264
53408,0,0,7,371,281
53409,1,2,85,209,266
53410,0,0,34,359,95
53411,1,2,22,564,86
53412,1,2,87,316,251
53413,1,2,74,72,0
53414,0,0,58,179,437
53415,1,2,92,262,316
53416,0,0,11,326,328
53417,1,2,42,149,278
53418,1,2,33,445,93
53419,0,0,11,596,95
53420,0,0,76,473,204
53421,0,0,87,256,356
53422,0,0,21,480,278
53423,0,0,42,845,469
53424,0,0,19,796,30
53425,0,1,70,955,372
53426,1,1,53,992,131
53427,0,0,35,403,409
53428,1,2,46,202,416
53429,1,2,46,202,416
53430,1,2,31,98,310
53431,0,0,21,18,113
53432,1,1,14,763,305
53433,0,0,94,55,134
53434,1,1,2,302,322
53435,1,1,44,100,111
53436,1,1,51,506,260
53437,1,1,60,330,297
53438,0,0,88,339,306
53439,1,1,66,270,396
53440,1,1,53,766,430
53441,1,1,2,330,224
53442,1,1,10,112,455
53443,1,1,63,681,496
53444,1,2,33,796,30
53445,0,0,35,380,409
53446,0,0,35,380,409
53447,0,0,13,563,239
53448,1,2,73,97,293
53449,0,0,76,473,204
53450,0,0,56,884,278
53451,1,2,31,577,57
53452,1,2,56,609,22
53453,1,2,82,66,315
53454,1,2,28,896,126
53455,1,2,19,255,250
53456,0,0,76,665,114
53457,0,0,11,679,95
53458,1,2,3,270,477
53459,0,0,14,761,277
53460,1,2,30,924,180
53461,1,2,76,679,477
53462,0,0,87,316,251
53463,0,0,11,669,244
53464,1,2,29,286,236
53465,1,2,14,382,212
53466,1,2,7,515,353
53467,0,0,7,520,353
53468,1,2,7,735,269
53469,1,2,3,852,435
53470,0,0,11,403,244
53471,1,2,63,26,465
53472,0,0,76,800,277
53473,1,2,3,412,355
53474,1,2,3,270,477
53475,1,2,3,991,4
53476,1,2,37,422,276
53477,1,2,51,455,116
53478,0,0,83,83,248
53479,1,2,68,981,380
53480,1,2,37,297,159
53481,0,0,94,503,251
53482,0,0,11,503,401
53483,1,2,48,679,121
53484,0,0,76,725,277
53485,1,2,94,829,82
53486,1,2,50,390,236
53487,1,2,11,453,206
53488,1,2,63,390,236
53489,0,0,11,5,213
53490,0,0,11,958,315
53491,0,0,11,87,315
53492,1,2,3,283,477
53493,1,2,37,705,300
53494,1,2,3,363,300
53495,1,2,68,714,229
53496,0,0,7,179,437
53497,1,2,29,568,451
53498,1,2,60,73,364
53499,1,2,11,596,95
53500,0,0,11,489,372
53501,0,0,76,368,277
53502,0,0,11,679,21
53503,1,2,87,908,251
53504,0,0,11,504,277
53505,1,2,3,363,172
53506,1,2,29,286,236
53507,0,0,76,230,307
53508,1,2,29,72,236
53509,0,0,11,253,21
53510,0,0,11,961,307
53511,1,2,63,285,54
53512,0,0,11,203,401
53513,1,2,63,285,54
53514,1,1,53,525,317
53515,0,1,37,410,298
53516,1,2,59,866,395
53517,1,2,29,308,131
53518,1,2,83,98,310
53519,1,2,59,407,164
53520,1,2,59,407,164
53521,1,2,68,981,416
53522,1,2,29,288,63
53523,0,0,11,504,271
53524,1,1,37,728,364
53525,1,1,68,981,116
53526,1,1,68,981,116
53527,1,1,68,981,116
53528,1,1,37,728,298
53529,1,1,68,981,380
53530,1,1,37,679,92
53531,1,1,37,521,224
53532,0,1,11,679,21
53533,1,1,37,728,364
53534,0,0,11,489,307
53535,1,1,37,438,429
53536,1,1,37,438,429
53537,1,1,83,54,490
53538,1,1,83,575,58
53539,0,1,11,679,21
53540,1,1,83,908,224
53541,0,0,11,610,401
53542,0,0,11,342,244
53543,1,1,37,26,286
53544,1,1,37,26,286
53545,0,0,94,75,421
53546,1,1,37,829,82
53547,0,1,11,198,189
53548,1,1,83,54,234
53549,0,0,83,833,234
53550,1,1,3,302,229
53551,1,1,37,418,58
53552,0,0,11,610,401
53553,0,1,37,410,372
53554,1,1,69,48,364
53555,1,1,3,974,441
53556,1,1,83,575,58
53557,1,1,37,16,453
53558,0,0,11,253,21
53559,0,0,11,394,328
53560,0,0,11,563,21
53561,1,2,3,253,271
53562,0,0,11,342,244
53563,0,0,11,321,164
53564,1,2,3,747,470
53565,1,2,3,584,470
53566,0,0,71,851,143
53567,1,2,59,675,427
53568,0,0,11,974,189
53569,0,0,92,193,372
53570,0,0,11,974,364
53571,1,2,83,243,57
53572,0,0,11,669,244
53573,0,0,59,342,206
53574,1,2,76,82,42
53575,1,2,48,161,58
53576,0,0,11,253,21
53577,1,2,29,568,451
53578,1,2,59,609,307
53579,1,2,29,72,470
53580,1,2,63,403,466
53581,0,0,63,342,244
53582,1,2,76,82,458
53583,0,0,59,907,164
53584,0,0,76,800,204
53585,1,2,3,453,435
53586,1,2,42,574,187
53587,1,2,82,207,376
53588,0,0,76,665,277
53589,0,0,57,974,170
53590,1,2,93,201,443
53591,1,2,88,350,86
53592,1,2,86,31,487
53593,1,2,55,401,252
53594,1,2,26,593,345
53595,1,2,57,979,50
53596,1,2,73,194,188
53597,0,0,85,847,249
53598,1,2,64,754,264
53599,1,2,66,130,309
53600,1,2,43,107,399
53601,1,2,56,542,194
53602,1,2,66,902,135
53603,0,0,62,526,90
53604,1,2,60,842,285
53605,1,2,19,147,195
53606,0,0,55,526,404
53607,1,2,5,501,81
53608,0,0,41,526,90
53609,0,0,87,194,452
53610,0,0,87,323,452
53611,1,2,74,272,0
53612,1,2,19,963,107
53613,1,2,15,343,181
53614,1,2,43,814,158
53615,1,2,51,232,133
53616,1,2,51,254,260
53617,0,0,84,811,88
53618,0,0,13,229,216
53619,1,2,78,938,174
53620,0,0,66,2,384
53621,1,2,22,328,194
53622,0,0,34,696,149
53623,0,0,58,536,370
53624,0,0,13,229,207
53625,0,0,55,269,135
53626,0,0,25,260,89
53627,0,0,21,925,301
53628,0,0,21,240,59
53629,0,0,13,977,59
53630,0,0,71,172,436
53631,1,2,33,184,148
53632,1,2,71,909,436
53633,1,2,9,125,173
53634,0,0,58,890,145
53635,0,0,57,118,150
53636,1,2,86,511,7
53637,1,2,86,511,7
53638,0,0,89,536,273
53639,0,0,89,364,80
53640,1,2,26,13,345
53641,1,2,26,13,345
53642,1,2,26,13,345
53643,1,2,86,4,374
53644,0,0,25,260,89
53645,0,0,60,159,285
53646,1,2,86,364,80
53647,1,2,26,842,104
53648,1,2,71,565,143
53649,1,2,38,932,30
53650,1,2,15,346,181
53651,1,1,40,912,221
53652,1,1,36,723,71
53653,0,1,24,946,51
53654,1,1,53,153,97
53655,1,1,36,602,137
53656,1,1,53,992,131
53657,1,1,36,156,350
53658,0,1,77,60,344
53659,1,1,16,945,405
53660,1,1,70,60,344
53661,1,1,65,601,424
53662,0,1,70,12,177
53663,0,1,77,218,75
53664,0,1,77,218,75
53665,1,1,77,218,75
53666,1,1,69,177,220
53667,1,2,86,938,146
53668,1,2,17,637,65
53669,1,2,17,564,45
53670,1,2,19,434,115
53671,0,0,67,836,99
53672,1,2,5,501,81
53673,0,0,88,144,382
53674,1,2,42,768,149
53675,1,2,73,194,188
53676,1,2,86,545,249
53677,1,2,38,154,410
53678,1,1,43,746,494
53679,1,1,2,361,494
